A.!--6.401.298-9;Felipe Vicente Rojas Rodríguez;MASCULINO;1964-/-5-/-18;xxx;E;3921038;9.95
A.!--8.872.822-7;Bernardo Pablo Castro Quiroga;MASCULINO;1997-/-8-/-25;xxx;E;9493955;1.22
A.!--5.563.828-6;Ignacio Francisco Vergara Rodríguez;MASCULINO;1965-/-12-/-15;xxx;E;3937218;2.03
A.!--18.950.669-1;Gabriel Juan Campos López;MASCULINO;1970-/-7-/-22;xxx;C;4738987;2.17
A.!--7.954.124-8;Cecilia Paula Muñoz López;FEMENINO;1995-/-11-/-8;xxx;A;5882043;8.25
A.!--6.381.163-6;Vicente Pablo Rodríguez Rojas;MASCULINO;1976-/-9-/-22;xxx;D;5915623;7.24
A.!--5.018.883-0;Valeria Javiera Díaz Valenzuela;FEMENINO;1981-/-4-/-13;xxx;C;2479133;0.79
A.!--15.973.071-9;Ignacio Vicente Rodríguez López;MASCULINO;1960-/-12-/-12;xxx;A;6586793;7.99
A.!--16.971.812-0;Javiera Daniela Rojas Díaz;FEMENINO;1971-/-10-/-15;xxx;D;2900087;4.85
A.!--11.356.023-6;Rodrigo Pablo Robles Campos;MASCULINO;1995-/-2-/-28;xxx;E;9631508;6.2
A.!--12.108.418-8;;FEMENINO;1974-/-7-/-13;xxx;C;9137983;7.38
A.!--19.130.094-9;Ramón Felipe Rodríguez Muñoz;MASCULINO;1999-/-3-/-1;xxx;A;5381301;5.69
A.!--19.588.473-5;Javiera Pamela Saavedra Valenzuela;FEMENINO;1983-/-10-/-11;xxx;D;6928074;6.88
A.!--15.455.957-6;Felipe Alejandro Muñoz Díaz;MASCULINO;1996-/-12-/-27;xxx;E;5509006;5.79
A.!--19.273.916-5;Pablo Felipe Ruiz Vergara;MASCULINO;1991-/-3-/-26;xxx;E;9361496;9.4
A.!--12.947.840-2;Bernardo Bernardo Quiroga Díaz;MASCULINO;1982-/-10-/-17;xxx;A;1935631;2.05
A.!--4.481.583-7;Valeria Andrea Saavedra Muñoz;FEMENINO;2000-/-1-/-19;xxx;C;443422;4.16
A.!--9.662.880-0;Juan Alejandro Quiroga López;MASCULINO;1967-/-2-/-3;xxx;A;3411555;2.84
A.!--16.108.051-7;Gabriel Francisco Quiroga González;MASCULINO;1984-/-4-/-25;xxx;A;8369436;9.14
A.!--18.722.020-2;Valeria Paula Saavedra Marín;FEMENINO;1998-/-4-/-21;xxx;A;724616;9.55
A.!--5.676.307-6;Andrés Andrés González Quiroga;MASCULINO;1986-/-5-/-2;xxx;E;3955534;7.02
A.!--16.142.653-7;María Isabel Rodríguez Quiroga;FEMENINO;1960-/-4-/-5;xxx;D;6307764;2.08
A.!--6.605.410-0;Francisco Ignacio López Robles;MASCULINO;1975-/-7-/-4;xxx;D;6685071;9.01
A.!--7.131.682-4;Isidora Andrea Ruiz Robles;FEMENINO;1960-/-7-/-11;xxx;D;3827187;1.87
A.!--12.713.874-4;Ignacio Felipe Valenzuela López;MASCULINO;1988-/-1-/-28;xxx;C;950977;9.46
A.!--5.586.223-4;Daniela María Vergara Castro;FEMENINO;1974-/-6-/-20;xxx;B;5053267;0.71
A.!--21.676.593-0;Andrea Cecilia Díaz Muñoz;FEMENINO;1966-/-9-/-5;xxx;D;2369320;9.04
A.!--4.391.941-9;Bernardo Alejandro Muñoz Marín;MASCULINO;1989-/-9-/-28;xxx;E;4487344;0.56
A.!--17.837.797-8;Isidora Isabel Robles Rodríguez;FEMENINO;1994-/-3-/-20;xxx;E;5562335;2.12
A.!--9.704.284-6;Constanza Cecilia Quiroga Campos;FEMENINO;1984-/-11-/-15;xxx;E;3947008;8.17
A.!--12.147.871-8;Andrés Vicente Díaz Valenzuela;MASCULINO;1960-/-9-/-1;xxx;D;8012356;2.44
A.!--4.132.829-2;Bernardo Javier Valenzuela López;MASCULINO;1969-/-10-/-8;xxx;C;3115184;7.59
A.!--19.470.089-6;Cecilia Pamela Ruiz Vergara;FEMENINO;1974-/-4-/-24;xxx;C;1538076;6.3
A.!--19.750.589-8;Ramón Ramón Ruiz Quiroga;MASCULINO;1993-/-12-/-8;xxx;D;6947802;7.0
A.!--18.717.111-9;Vicente Andrés Valenzuela Ruiz;MASCULINO;1982-/-4-/-30;xxx;A;8172429;0.77
A.!--17.511.675-5;Cecilia Paula Castro Valenzuela;FEMENINO;1975-/-11-/-27;xxx;C;6927312;2.15
A.!--16.898.450-0;Pamela Isidora Valenzuela Díaz;FEMENINO;1974-/-9-/-26;xxx;A;6365938;2.55
A.!--13.078.785-0;María Constanza Rodríguez Robles;FEMENINO;1988-/-12-/-21;xxx;A;3489628;6.08
A.!--20.605.518-2;Javiera Pamela Díaz Castro;FEMENINO;2000-/-1-/-23;xxx;B;5324592;8.26
A.!--14.856.484-4;Alejandro Ignacio Marín Ruiz;MASCULINO;1983-/-2-/-25;xxx;B;6962746;7.67
A.!--18.019.284-5;Rodrigo Francisco González Díaz;MASCULINO;1960-/-5-/-22;xxx;B;4421537;6.64
A.!--7.052.325-6;Ignacia Ignacia Rojas Saavedra;FEMENINO;1997-/-10-/-5;xxx;E;6869027;1.34
A.!--21.015.858-0;Rodrigo Ignacio Castro Saavedra;MASCULINO;1995-/-10-/-30;xxx;E;1750169;7.8
A.!--17.321.333-3;Alejandro Ignacio Rojas Ruiz;MASCULINO;1967-/-11-/-8;xxx;E;2923496;4.29
A.!--18.589.597-3;;MASCULINO;1969-/-6-/-25;xxx;B;5442111;2.13
A.!--6.708.894-1;Javier Rodrigo Vergara Rodríguez;MASCULINO;1962-/-5-/-16;xxx;A;2868113;4.69
A.!--15.458.953-0;Javiera Isabel Castro Valenzuela;FEMENINO;1974-/-4-/-15;xxx;B;2779312;8.52
A.!--12.204.689-3;Paula Paula Quiroga Díaz;FEMENINO;1986-/-9-/-4;xxx;B;8814660;9.92
A.!--7.670.855-8;Felipe Vicente Valenzuela Díaz;MASCULINO;1994-/-4-/-4;xxx;B;4040066;3.98
A.!--20.01.703-5;Juan Vicente Valenzuela Rojas;MASCULINO;1974-/-11-/-7;xxx;E;5131622;4.27
A.!--20.635.069-2;Vicente Alejandro Castro Quiroga;MASCULINO;1960-/-3-/-17;xxx;A;2632462;8.15
A.!--14.173.986-4;Cecilia Pamela López Muñoz;FEMENINO;1988-/-6-/-5;xxx;A;3474193;0.59
A.!--18.638.186-3;María Pamela Marín López;FEMENINO;1987-/-2-/-4;xxx;D;5783339;1.35
A.!--18.711.606-3;Valeria Cecilia Muñoz Valenzuela;FEMENINO;1975-/-4-/-24;xxx;C;2115301;5.32
A.!--15.306.668-3;Paula Isabel Marín Campos;FEMENINO;1984-/-3-/-15;xxx;D;9789325;2.3
A.!--18.511.707-0;;MASCULINO;1982-/-3-/-4;xxx;D;4687407;1.54
A.!--16.559.877-3;Daniela Isidora Valenzuela Rodríguez;FEMENINO;1962-/-4-/-6;xxx;C;3422498;0.66
A.!--16.496.670-4;Rodrigo Alejandro Marín Muñoz;MASCULINO;1993-/-10-/-6;xxx;E;9734738;8.21
A.!--20.621.081-5;Javier Vicente López Ruiz;MASCULINO;1963-/-12-/-1;xxx;B;3045376;1.41
A.!--21.062.568-0;Paula Isidora Quiroga Rodríguez;FEMENINO;1966-/-10-/-6;xxx;B;8325956;1.53
A.!--10.870.880-0;Vicente Gabriel Saavedra González;MASCULINO;2000-/-1-/-20;xxx;D;1869438;8.25
A.!--14.028.635-2;Valeria Constanza Rodríguez Díaz;FEMENINO;1998-/-10-/-21;xxx;B;4736369;0.34
A.!--16.814.677-1;Andrés Ignacio González Vergara;MASCULINO;1963-/-12-/-20;xxx;C;2288328;7.83
A.!--12.633.881-6;Pablo Pablo Saavedra Valenzuela;MASCULINO;1983-/-5-/-26;xxx;D;1464641;8.05
A.!--19.319.535-8;Rodrigo Andrés Saavedra Marín;MASCULINO;1974-/-7-/-15;xxx;D;6943584;9.67
A.!--4.958.331-2;Blanca Cecilia Vergara Quiroga;FEMENINO;1967-/-12-/-28;xxx;B;6572052;9.29
A.!--19.658.671-9;Ramón Gabriel González Rodríguez;MASCULINO;1987-/-5-/-29;xxx;C;1331345;7.74
A.!--9.823.908-7;Alejandro Bernardo Díaz González;MASCULINO;1960-/-7-/-17;xxx;D;3461774;5.16
A.!--16.425.321-0;Andrés Javier Valenzuela Muñoz;MASCULINO;1965-/-8-/-4;xxx;A;1921990;4.08
A.!--9.633.356-6;Ignacio Juan Rojas Castro;MASCULINO;1974-/-1-/-11;xxx;E;5715872;7.08
A.!--7.126.858-3;Valeria Javiera González Díaz;FEMENINO;1983-/-1-/-3;xxx;C;1791073;4.62
A.!--21.528.830-8;Isabel Javiera Rodríguez Castro;FEMENINO;1965-/-9-/-23;xxx;D;9315315;3.57
A.!--12.596.062-2;Gabriel Francisco Muñoz Saavedra;MASCULINO;1965-/-11-/-8;xxx;E;578681;3.32
A.!--12.153.822-2;Gabriel Bernardo Vergara Rojas;MASCULINO;1998-/-6-/-1;xxx;E;9797342;8.02
A.!--18.074.339-4;;FEMENINO;1983-/-10-/-4;xxx;C;4410013;0.83
A.!--16.564.680-9;Daniela Paula González Muñoz;FEMENINO;1986-/-12-/-29;xxx;C;8595405;2.41
A.!--4.317.209-8;Blanca Victoria Rodríguez Quiroga;FEMENINO;1984-/-1-/-21;xxx;D;1287918;1.7
A.!--9.797.076-3;Victoria Javiera González Marín;FEMENINO;1996-/-5-/-5;xxx;E;859259;3.72
A.!--17.580.528-7;;MASCULINO;1986-/-3-/-0;xxx;C;890785;6.25
A.!--18.017.044-0;Victoria Ignacia Ruiz López;FEMENINO;1986-/-1-/-27;xxx;C;623960;6.54
A.!--12.886.853-4;Andrea Isabel Ruiz Valenzuela;FEMENINO;1965-/-4-/-24;xxx;B;5620560;1.11
A.!--4.340.221-5;;FEMENINO;1962-/-4-/-7;xxx;B;2498083;5.56
A.!--6.384.972-4;Cecilia Isabel Vergara Castro;FEMENINO;1993-/-3-/-1;xxx;B;689751;0.09
A.!--17.244.742-0;Andrés Alejandro González Saavedra;MASCULINO;1973-/-4-/-25;xxx;C;1268659;3.19
A.!--18.813.619-2;Ignacio Andrés Muñoz López;MASCULINO;1966-/-8-/-12;xxx;A;7183696;0.92
A.!--21.762.262-9;Juan Andrés Vergara Rodríguez;MASCULINO;1965-/-12-/-30;xxx;B;3327233;8.05
A.!--17.056.931-1;Ramón Ramón Díaz Robles;MASCULINO;1982-/-3-/-13;xxx;A;2699913;7.14
A.!--18.060.304-0;Ignacia Isabel Valenzuela Rodríguez;FEMENINO;1969-/-2-/-28;xxx;D;2769198;7.54
A.!--15.455.193-1;Rodrigo Andrés Muñoz Marín;MASCULINO;1980-/-3-/-3;xxx;E;6644817;8.77
A.!--6.188.527-2;;MASCULINO;1961-/-3-/-2;xxx;B;4211985;2.89
A.!--6.214.376-9;Isabel Victoria Ruiz González;FEMENINO;1995-/-11-/-16;xxx;C;1087801;7.19
A.!--16.442.062-8;Rodrigo Felipe González Saavedra;MASCULINO;1980-/-12-/-21;xxx;B;3093820;3.98
A.!--5.011.444-5;Vicente Alejandro Quiroga Robles;MASCULINO;1996-/-12-/-12;xxx;B;6246154;0.4
A.!--19.324.134-4;Javiera Victoria Díaz Castro;FEMENINO;1969-/-12-/-15;xxx;A;9579807;9.26
A.!--13.789.204-5;Cecilia Paula Díaz Rodríguez;FEMENINO;1994-/-11-/-29;xxx;A;2453046;3.67
A.!--20.825.463-6;Felipe Gabriel Rojas Ruiz;MASCULINO;1970-/-6-/-10;xxx;E;7199611;8.94
A.!--20.213.498-3;Ignacia Cecilia Valenzuela Vergara;FEMENINO;1986-/-8-/-14;xxx;B;1934056;7.28
A.!--9.657.891-5;Gabriel Gabriel González Ruiz;MASCULINO;1986-/-7-/-25;xxx;B;5916834;2.59
A.!--9.208.225-4;Javiera Valeria López Díaz;FEMENINO;1991-/-11-/-14;xxx;C;4269023;6.48
A.!--10.290.792-8;Ignacio Felipe Saavedra Robles;MASCULINO;1997-/-7-/-1;xxx;E;1362238;2.03
A.!--21.076.419-1;Blanca Isabel Campos Quiroga;FEMENINO;1993-/-3-/-25;xxx;B;7449337;4.8
A.!--9.038.194-9;Pedro Pablo Castro González;MASCULINO;1996-/-7-/-21;xxx;C;6887098;4.37
A.!--12.207.367-0;Javier Andrés Rodríguez Valenzuela;MASCULINO;1993-/-7-/-16;xxx;D;8214165;2.68
A.!--14.718.456-0;Ramón Vicente Rojas Castro;MASCULINO;1999-/-10-/-3;xxx;C;4687758;4.11
A.!--14.519.311-8;Pedro Francisco Quiroga López;MASCULINO;1968-/-4-/-19;xxx;E;6808812;2.07
A.!--7.353.624-4;;MASCULINO;1979-/-11-/-0;xxx;D;5037488;6.96
A.!--13.409.807-1;Victoria Paula Valenzuela Valenzuela;FEMENINO;1979-/-6-/-22;xxx;C;3354971;1.61
A.!--19.397.796-9;Daniela Blanca Rojas Castro;FEMENINO;1965-/-7-/-28;xxx;D;3488077;0.42
A.!--7.028.030-5;;MASCULINO;1990-/-5-/-26;xxx;C;195166;9.87
A.!--18.738.968-8;Isidora María Robles Valenzuela;FEMENINO;1968-/-2-/-5;xxx;C;9875123;4.7
A.!--18.042.369-2;Victoria Javiera Rojas Rojas;FEMENINO;1989-/-6-/-11;xxx;D;4447270;4.75
A.!--10.526.627-2;Isidora Pamela Rodríguez Quiroga;FEMENINO;1978-/-6-/-20;xxx;D;5756674;8.23
A.!--16.697.115-0;Isabel Andrea Rodríguez Rodríguez;FEMENINO;1970-/-8-/-19;xxx;B;3911332;1.83
A.!--5.452.076-2;Javier Alejandro Quiroga Rojas;MASCULINO;1982-/-4-/-16;xxx;C;6121937;1.2
A.!--16.807.179-1;Daniela Blanca Campos Muñoz;FEMENINO;1999-/-11-/-18;xxx;D;8477174;9.22
A.!--14.473.961-0;Valeria Isabel Vergara Castro;FEMENINO;1968-/-11-/-21;xxx;A;9519063;0.38
A.!--6.637.147-6;Blanca Cecilia Ruiz Marín;FEMENINO;1961-/-8-/-1;xxx;C;8446367;6.86
A.!--16.496.780-8;Javier Juan López Quiroga;MASCULINO;1984-/-11-/-0;xxx;E;1747606;3.08
A.!--11.814.528-9;;FEMENINO;1973-/-12-/-20;xxx;B;1149155;2.11
A.!--15.741.088-1;Javiera Cecilia Valenzuela Díaz;FEMENINO;1967-/-3-/-7;xxx;D;1543096;2.0
A.!--18.391.326-6;Constanza Daniela Rojas Castro;FEMENINO;1996-/-10-/-19;xxx;B;5661421;1.58
A.!--15.936.03-6;Vicente Francisco Díaz López;MASCULINO;1978-/-7-/-0;xxx;E;4614923;8.39
A.!--4.052.577-8;Isidora Constanza Campos Díaz;FEMENINO;1975-/-7-/-13;xxx;D;3161373;2.03
A.!--4.102.862-0;Cecilia Paula Valenzuela Ruiz;FEMENINO;1998-/-10-/-4;xxx;E;7456679;9.11
A.!--17.346.814-9;Pablo Javier Castro Marín;MASCULINO;1960-/-6-/-7;xxx;A;7499958;2.72
A.!--11.414.967-3;Pedro Andrés Ruiz Vergara;MASCULINO;1984-/-12-/-0;xxx;B;7223951;0.17
A.!--5.357.353-2;Pablo Francisco Rojas Ruiz;MASCULINO;1974-/-1-/-17;xxx;B;3295513;4.99
A.!--14.381.157-9;Juan Ignacio Rodríguez Rodríguez;MASCULINO;1995-/-7-/-29;xxx;B;892758;1.83
A.!--7.592.878-4;Isabel Constanza Muñoz Quiroga;FEMENINO;1969-/-4-/-12;xxx;A;7881848;7.63
A.!--7.723.478-2;Ignacio Andrés Saavedra Ruiz;MASCULINO;1962-/-8-/-23;xxx;D;1019853;5.5
A.!--15.908.440-7;Pamela Constanza Rodríguez Rodríguez;FEMENINO;1994-/-8-/-16;xxx;C;5268632;0.03
A.!--13.051.113-2;Daniela Blanca Ruiz Rodríguez;FEMENINO;1963-/-3-/-22;xxx;C;5310255;4.3
A.!--13.164.263-5;Paula Andrea Rodríguez Rodríguez;FEMENINO;1965-/-6-/-17;xxx;E;9341514;5.76
A.!--9.02.783-2;Gabriel Gabriel Castro Valenzuela;MASCULINO;1984-/-6-/-2;xxx;A;1226383;2.34
A.!--4.419.834-1;Pedro Rodrigo Ruiz Rodríguez;MASCULINO;1998-/-2-/-1;xxx;E;9940337;3.67
A.!--19.943.205-6;;FEMENINO;1969-/-3-/-26;xxx;B;9999832;7.19
A.!--11.029.214-1;Javier Pedro Valenzuela Rojas;MASCULINO;1962-/-11-/-5;xxx;A;4017196;2.95
A.!--7.315.119-5;Alejandro Javier Rojas Rodríguez;MASCULINO;1988-/-6-/-16;xxx;E;9166335;7.95
A.!--6.655.192-4;Andrea Ignacia Díaz Díaz;FEMENINO;1995-/-7-/-21;xxx;D;1135940;1.27
A.!--6.963.900-6;Andrés Ignacio Valenzuela Quiroga;MASCULINO;1994-/-9-/-9;xxx;C;8477340;7.3
A.!--10.877.083-1;;MASCULINO;1973-/-8-/-15;xxx;C;1583713;2.22
A.!--10.066.933-7;Rodrigo Juan Valenzuela Muñoz;MASCULINO;1969-/-10-/-29;xxx;E;9530714;6.4
A.!--20.753.787-7;Daniela Isidora González Ruiz;FEMENINO;1965-/-10-/-11;xxx;D;8833295;3.73
A.!--18.460.722-8;Isidora Isabel Vergara Muñoz;FEMENINO;1971-/-12-/-9;xxx;B;6752493;7.61
A.!--10.850.233-8;Vicente Gabriel Robles Díaz;MASCULINO;1978-/-6-/-4;xxx;B;1666064;9.82
A.!--8.020.155-3;Ramón Pablo González Campos;MASCULINO;1995-/-11-/-5;xxx;A;6170415;0.08
A.!--4.052.044-8;Ramón Gabriel Quiroga Díaz;MASCULINO;1970-/-1-/-29;xxx;B;7817116;9.69
A.!--12.064.02-9;Bernardo Bernardo Campos Campos;MASCULINO;1980-/-3-/-12;xxx;C;6237529;3.32
A.!--21.634.662-8;Andrés Bernardo Robles Valenzuela;MASCULINO;1972-/-11-/-5;xxx;A;3803350;2.62
A.!--8.796.660-2;Francisco Pablo Castro López;MASCULINO;1978-/-6-/-18;xxx;A;782537;8.26
A.!--20.718.530-8;Rodrigo Rodrigo Quiroga Díaz;MASCULINO;1968-/-7-/-3;xxx;B;8290646;3.99
A.!--19.663.937-0;Pablo Rodrigo Rojas Rodríguez;MASCULINO;1977-/-4-/-14;xxx;E;5016428;1.12
A.!--15.06.452-5;Javier Alejandro Marín Vergara;MASCULINO;1997-/-4-/-14;xxx;C;7049476;4.34
A.!--12.094.878-8;;MASCULINO;1988-/-9-/-5;xxx;C;5073014;0.29
A.!--11.714.401-5;Javier Vicente Muñoz Campos;MASCULINO;1997-/-8-/-22;xxx;B;3805466;3.62
A.!--9.129.264-0;Daniela Valeria González Rodríguez;FEMENINO;1979-/-3-/-10;xxx;E;7115863;4.48
A.!--7.070.708-4;Juan Andrés Campos Saavedra;MASCULINO;1980-/-9-/-7;xxx;D;6050776;1.0
A.!--13.711.984-5;Andrea Constanza González Quiroga;FEMENINO;1991-/-6-/-21;xxx;E;4501296;7.5
A.!--6.182.430-4;Francisco Bernardo Ruiz Ruiz;MASCULINO;1978-/-6-/-28;xxx;D;6299868;4.36
A.!--14.031.238-3;;MASCULINO;1985-/-8-/-8;xxx;A;5715512;5.89
A.!--16.950.714-9;Javiera Cecilia López González;FEMENINO;1973-/-3-/-21;xxx;C;8929312;8.0
A.!--5.660.878-3;Paula María González González;FEMENINO;2000-/-7-/-22;xxx;B;2286000;5.39
A.!--12.455.703-6;Javiera Valeria Vergara López;FEMENINO;1990-/-8-/-10;xxx;D;5763164;8.72
A.!--9.377.491-0;Pamela Pamela Quiroga Ruiz;FEMENINO;1983-/-10-/-9;xxx;A;5676126;9.66
A.!--16.561.219-3;Blanca María Muñoz Ruiz;FEMENINO;1982-/-9-/-29;xxx;B;6857018;9.92
A.!--14.122.119-9;Valeria María Valenzuela González;FEMENINO;1964-/-10-/-29;xxx;A;8673758;9.01
A.!--10.724.368-0;Pedro Rodrigo Rojas Quiroga;MASCULINO;1975-/-1-/-12;xxx;C;6632252;4.66
A.!--19.191.379-9;Ignacio Pablo Valenzuela Muñoz;MASCULINO;1975-/-8-/-2;xxx;A;3273552;6.73
A.!--12.171.718-5;Ignacio Pablo Rodríguez Castro;MASCULINO;1986-/-3-/-11;xxx;D;8252635;9.04
A.!--6.716.389-7;Cecilia Paula Rojas Rodríguez;FEMENINO;1974-/-9-/-9;xxx;C;178671;8.32
A.!--17.058.453-1;Constanza Daniela Saavedra Quiroga;FEMENINO;1983-/-6-/-27;xxx;E;1894906;7.04
A.!--8.507.013-5;;MASCULINO;1985-/-9-/-0;xxx;D;9683168;6.31
A.!--14.809.589-3;Cecilia Isidora Campos Rodríguez;FEMENINO;1965-/-3-/-16;xxx;D;546056;2.3
A.!--20.206.191-9;Isidora Daniela López Rodríguez;FEMENINO;1974-/-5-/-20;xxx;D;3833126;0.61
A.!--13.869.802-2;Javier Andrés Marín Marín;MASCULINO;1986-/-8-/-0;xxx;B;9484931;8.08
A.!--17.410.654-9;Bernardo Felipe Díaz Rodríguez;MASCULINO;1982-/-9-/-11;xxx;B;1252140;8.2
A.!--13.849.041-2;Bernardo Vicente Quiroga Saavedra;MASCULINO;2000-/-3-/-11;xxx;E;17882;0.67
A.!--16.651.133-1;Ramón Rodrigo Campos González;MASCULINO;1994-/-10-/-19;xxx;B;6675011;4.59
A.!--4.097.207-5;Gabriel Juan López López;MASCULINO;1974-/-6-/-8;xxx;C;2005204;2.55
A.!--21.793.773-8;María Valeria Ruiz Campos;FEMENINO;1999-/-8-/-13;xxx;E;8438376;1.12
A.!--19.643.273-2;Isidora María Marín Díaz;FEMENINO;1984-/-9-/-13;xxx;E;8254717;8.46
A.!--9.175.660-9;Francisco Javier Rodríguez Castro;MASCULINO;1968-/-3-/-22;xxx;B;6680968;1.84
A.!--16.447.757-2;Francisco Juan Díaz González;MASCULINO;1990-/-3-/-25;xxx;C;2663085;9.03
A.!--16.999.171-2;Rodrigo Felipe Marín Saavedra;MASCULINO;1986-/-2-/-24;xxx;B;2918904;3.06
A.!--16.080.941-7;Andrés Pedro Ruiz Rojas;MASCULINO;1974-/-3-/-16;xxx;B;5553011;1.37
A.!--17.666.046-2;Alejandro Vicente Campos Saavedra;MASCULINO;1998-/-5-/-4;xxx;C;8093379;5.83
A.!--10.591.556-1;Javier Vicente Rojas Saavedra;MASCULINO;1983-/-10-/-22;xxx;E;8311885;9.3
A.!--15.571.437-8;Bernardo Javier González Robles;MASCULINO;1962-/-9-/-2;xxx;D;3680589;3.29
A.!--21.244.130-0;Juan Felipe Marín Díaz;MASCULINO;1975-/-3-/-23;xxx;E;4000260;1.66
A.!--14.412.553-4;Andrea Victoria Muñoz López;FEMENINO;1962-/-11-/-1;xxx;C;1699324;3.9
A.!--7.626.589-7;Pedro Javier López Robles;MASCULINO;1995-/-3-/-15;xxx;E;2849183;1.51
A.!--11.172.039-7;Ignacia Blanca Rodríguez Robles;FEMENINO;1997-/-10-/-17;xxx;C;2186720;8.72
A.!--5.435.616-1;Pamela Valeria González Rodríguez;FEMENINO;1972-/-8-/-6;xxx;D;3021986;0.52
A.!--9.927.095-3;Alejandro Javier Vergara Saavedra;MASCULINO;2000-/-2-/-11;xxx;E;3099721;3.24
A.!--14.064.924-4;Pedro Pedro Robles Vergara;MASCULINO;1966-/-3-/-8;xxx;A;4140561;6.16
A.!--13.684.303-5;Paula Constanza López Valenzuela;FEMENINO;1970-/-4-/-17;xxx;C;9639675;1.16
A.!--7.173.034-1;Daniela Valeria Rojas Campos;FEMENINO;1976-/-3-/-22;xxx;A;4167465;4.8
A.!--19.661.810-4;Alejandro Alejandro Saavedra Rodríguez;MASCULINO;1984-/-5-/-1;xxx;D;9786448;9.33
A.!--17.220.788-0;Gabriel Javier Robles Díaz;MASCULINO;1991-/-9-/-10;xxx;B;7134752;4.88
A.!--15.561.543-6;Valeria Isidora Quiroga Marín;FEMENINO;1960-/-7-/-14;xxx;A;6440575;1.63
A.!--8.696.347-5;Constanza Valeria Rodríguez Marín;FEMENINO;1975-/-3-/-17;xxx;D;8220454;7.27
A.!--17.788.238-4;Victoria Valeria Rodríguez Campos;FEMENINO;1989-/-8-/-12;xxx;A;6442476;8.77
A.!--17.096.626-9;Felipe Ramón López Ruiz;MASCULINO;1966-/-12-/-18;xxx;B;1862680;1.63
A.!--10.550.191-8;Ignacia Javiera González Ruiz;FEMENINO;1987-/-9-/-12;xxx;A;3918230;2.29
A.!--20.981.065-0;Constanza Isidora Robles Díaz;FEMENINO;1989-/-12-/-3;xxx;A;4098918;9.02
A.!--15.025.243-1;Andrea Victoria Rodríguez Vergara;FEMENINO;1974-/-10-/-2;xxx;B;8444524;2.39
A.!--11.725.523-9;Francisco Rodrigo Rodríguez Vergara;MASCULINO;1975-/-5-/-19;xxx;E;757908;5.62
A.!--7.352.571-0;;MASCULINO;1969-/-8-/-23;xxx;C;384867;6.34
A.!--14.266.558-0;Isabel María Campos Robles;FEMENINO;1975-/-4-/-25;xxx;B;7438621;4.37
A.!--12.560.881-5;;FEMENINO;1970-/-4-/-4;xxx;E;9018539;9.08
A.!--21.951.915-3;Andrea Valeria Robles Robles;FEMENINO;1978-/-6-/-3;xxx;E;5176577;7.54
A.!--18.202.444-4;Valeria Victoria Valenzuela Castro;FEMENINO;1965-/-1-/-24;xxx;C;6279140;6.0
A.!--21.609.323-9;Andrea Javiera Rojas Valenzuela;FEMENINO;2000-/-11-/-27;xxx;C;557482;4.93
A.!--15.801.840-5;Constanza Pamela Ruiz Valenzuela;FEMENINO;1973-/-11-/-8;xxx;D;2233354;0.36
A.!--6.764.025-1;Andrea Pamela Vergara Rojas;FEMENINO;1990-/-12-/-21;xxx;E;4172937;3.66
A.!--7.312.098-2;Constanza Ignacia Campos Marín;FEMENINO;1996-/-10-/-2;xxx;E;4050873;9.64
A.!--20.786.903-4;Constanza Constanza Campos Valenzuela;FEMENINO;1968-/-12-/-29;xxx;E;1738019;0.94
A.!--7.921.853-8;Blanca Valeria Muñoz González;FEMENINO;1987-/-4-/-6;xxx;E;6278881;7.72
A.!--4.607.383-7;Andrés Pedro Rodríguez Valenzuela;MASCULINO;1966-/-2-/-28;xxx;B;3621661;7.34
A.!--19.171.179-1;Ignacia Valeria Marín Díaz;FEMENINO;1974-/-5-/-22;xxx;C;591529;3.0
A.!--18.917.948-6;Blanca Victoria Campos Muñoz;FEMENINO;1998-/-6-/-0;xxx;E;8923621;5.86
A.!--8.426.795-5;Isabel Constanza González Saavedra;FEMENINO;2000-/-1-/-0;xxx;C;2188973;5.68
A.!--15.741.749-4;Ignacio Felipe Díaz González;MASCULINO;1965-/-5-/-18;xxx;E;3402835;8.52
A.!--8.985.856-2;Pedro Gabriel Campos Díaz;MASCULINO;1975-/-5-/-16;xxx;A;2084799;3.16
A.!--7.396.702-1;Constanza Blanca González Castro;FEMENINO;1997-/-7-/-1;xxx;C;331794;0.24
A.!--13.116.659-3;María Isabel López Vergara;FEMENINO;1994-/-12-/-4;xxx;D;8948199;7.62
A.!--14.807.267-4;María Ignacia Rodríguez Robles;FEMENINO;1995-/-5-/-13;xxx;D;6740872;9.16
A.!--19.140.176-4;Victoria Constanza Quiroga González;FEMENINO;1982-/-10-/-6;xxx;C;9151919;0.77
A.!--6.985.923-5;Francisco Francisco Robles Robles;MASCULINO;1969-/-2-/-18;xxx;D;657494;7.04
A.!--6.663.889-6;Bernardo Rodrigo Rojas Rodríguez;MASCULINO;1992-/-5-/-12;xxx;B;7156439;8.89
A.!--19.960.806-3;Pedro Gabriel Vergara Rojas;MASCULINO;1967-/-6-/-24;xxx;A;5446807;7.48
A.!--16.581.998-5;Blanca Andrea Ruiz Saavedra;FEMENINO;1964-/-10-/-6;xxx;E;9975808;9.33
A.!--8.999.914-6;Andrea María Robles Rodríguez;FEMENINO;1965-/-3-/-4;xxx;A;7897880;7.18
